Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
1.3338894443215221,0.8974638008396503,0.4680587099991834,-0.8689219676486789,0.5731180318240445,-1.0047137723000623
-0.3322227769144536,-0.9523894433829583,-1.6887696293784618,0.8100616008335997,-0.6908717182031652,1.4461524921650708
-0.3322227769144536,-0.452429107106576,-1.0147607733229451,-0.4673046356529179,-0.018750184458538297,0.5820650271292868
-0.3322227769144536,1.1474439689778415,0.8050631380269416,1.222834969829243,-1.5636265456029053,-0.627657423920811
-0.3322227769144536,-0.6024172079894964,0.40065782439365477,0.6259869903355426,-0.6708083888376544,-1.6959837443286896
-0.3322227769144536,1.8973844733924148,1.950878193321312,1.5630940983256516,-1.6338481983821946,-1.4446128454091887
1.3338894443215221,0.0475312291698062,0.8724640236325086,0.6204089718356014,-0.6206500654238761,-1.0989778593948751
1.3338894443215221,0.2975113973079973,-0.1385492604507661,-0.5119287836524469,0.2922314207068864,-1.507455570139064
-0.3322227769144536,0.39750346456326807,1.1420675660547,0.7933275453337764,-0.8714416824927665,1.7760767969969156
1.3338894443215221,0.14752329642507697,-0.3407519172674287,0.7040792493347183,-0.8614100178100111,-1.1932419464896877
-1.9983349981504293,-0.452429107106576,-0.003747489239670474,-0.6011770796515049,0.9543212897687582,1.5247058980774149
1.3338894443215221,-0.40243307347895485,-0.677756345295187,0.012404955342018832,-0.3698584483549854,-0.062072901351934134
-0.3322227769144536,-0.5524211743618752,-0.9473598877173782,0.0012489183421365824,0.5430230377757772,-1.6331410195988143
-0.3322227769144536,-1.3523577124040698,-1.0821616589285121,-1.1143547816460884,1.2151445715204048,-1.1303992217598127
-0.3322227769144536,0.49749553181853884,1.4790719940824582,0.35266408383842746,-0.40998510708600777,-0.6433681051032798
-0.3322227769144536,0.44749949819088924,0.4680587099991834,-0.3334321916543309,0.3323580794379088,1.4618631733475396
1.3338894443215221,-0.6024172079894964,-0.8125581165062826,-0.23302785865539066,0.6834663433343559,-0.5648146991909357
-0.3322227769144536,-0.5024251407342256,0.19845516757699214,-0.10473343315674478,0.5028963790447548,0.9905427378734756
-0.3322227769144536,-0.20244893896838492,0.602860481210279,-0.5063507651525058,0.6333080199205777,1.3833097674351955
-0.3322227769144536,-0.15245290534076375,-0.61035545968962,0.9829801743317745,-1.2225499463892138,1.3204670427053204
-0.3322227769144536,-0.7524053088724167,-0.1385492604507661,0.30246191733895733,-0.49023842454805255,1.4932845357124773
1.3338894443215221,0.6474836327014591,0.670261366815846,-0.2441838956552729,0.08156646236901802,0.6291970706766932
1.3338894443215221,0.2475153636803477,-0.47555368847852436,0.21879163983984046,-0.9516949999548118,-1.1618205841247502
1.3338894443215221,1.6974003388818448,1.8160764221102164,-0.7796736716496209,0.8439729782584461,-1.1618205841247502
1.3338894443215221,-1.50234581328699,-1.4865669725617991,0.2243696583397816,-0.5905550713756088,-0.21917971317662216
-1.9983349981504293,0.8974638008396503,0.40065782439365477,-0.5453968946520936,0.6333080199205777,-0.12491562608180934
-0.3322227769144536,0.3475074309356185,-0.27335103166186175,1.083384507330715,-1.5234998868718825,-0.36057584381884134
1.3338894443215221,0.3475074309356185,-0.27335103166186175,-0.6569572646509162,0.9844162838170248,0.8962786507786628
-0.3322227769144536,-0.15245290534076375,0.8050631380269416,-1.0418405411468539,1.2151445715204048,1.0690961437858195
-0.3322227769144536,-2.052302183191022,-2.295377599828411,0.10165325134107683,0.11166145641728534,0.07932322929028508
-0.3322227769144536,0.8474677672120007,0.670261366815846,0.8993098968326577,-1.1322649642444131,-1.3974808018617824
1.3338894443215221,-1.2023696115211493,-1.149562544534041,0.6092529348357192,-1.0921383055133904,0.4092475341221299
-1.9983349981504293,-0.652413241617146,-1.0821616589285121,0.11838730684090021,-0.6708083888376544,-0.863317641657843
1.3338894443215221,-1.3523577124040698,-1.0821616589285121,-0.09915541465680366,-0.17925681938262783,-0.32915448145390375
-0.3322227769144536,-2.2522863177015635,-2.564981142250641,-0.5063507651525058,0.8941313016722243,-0.6747894674682174
1.3338894443215221,1.6474043052542235,1.7486755365046878,-0.7908297086495032,0.7135613373826232,0.4563795776695363
-1.9983349981504293,1.1974400026054626,0.8050631380269416,-0.18282569215592054,0.08156646236901802,1.508995216894946
-0.3322227769144536,0.6474836327014591,0.670261366815846,0.08491919584125346,0.7737513254791571,-0.37628652500131016
1.3338894443215221,0.2475153636803477,-0.003747489239670474,-0.690425375650563,0.3524214088034203,-0.15633698844674693
1.3338894443215221,0.6474836327014591,0.2658560531825208,0.21321362133989932,0.8339413135756903,-0.470550612096123
-0.3322227769144536,0.19751933005269812,-0.20595014605633308,-0.2832300251548608,-0.43004843645151863,1.0848068249682883
-0.3322227769144536,-1.50234581328699,-1.4865669725617991,-0.2162938031555673,-0.008718519775782523,1.0533854626033508
-0.3322227769144536,0.14752329642507697,1.0072657948436043,0.05145108484160671,-0.7811567003479657,-1.3032167147669695
-0.3322227769144536,-0.05246083808549298,0.8724640236325086,0.6036749163357781,-1.2526449404374806,-1.2875060335845006
-0.3322227769144536,0.39750346456326807,1.1420675660547,-0.5955990611515638,0.5831496965067996,-1.6017196572338768
1.3338894443215221,-0.9023934097553371,-0.8125581165062826,-0.4617266171529768,0.12169312110004112,0.6606184330416307
-0.3322227769144536,-1.6023378805422608,-1.4865669725617991,0.14627739934060582,-0.04884517850680491,0.2521407222974419
-0.3322227769144536,0.19751933005269812,-0.20595014605633308,-0.02664117415756904,0.252104761975864,0.2992727658448483
-0.3322227769144536,1.1474439689778415,0.5354595956047504,-0.9023900786483257,0.7336246667481341,-1.3503487583143758
-0.3322227769144536,-1.0523815106382575,-0.61035545968962,0.3136179543388396,-0.8012200297134773,-1.1932419464896877
1.3338894443215221,-0.05246083808549298,0.8050631380269416,0.2243696583397816,-0.45011176581703016,0.8491466072312563
-0.3322227769144536,0.09752726279742736,0.8724640236325086,-0.2888080436548019,-0.30966846025845146,-0.5805253803734046
-0.3322227769144536,-0.10245687171311416,-0.07114837484523745,0.07934117734131232,-0.33976345430671806,0.7705932013189124
-0.3322227769144536,-1.6023378805422608,-1.4191660869562706,-1.1255108186459706,1.6565378175616523,-1.6174303384163455
1.3338894443215221,1.9973765406476855,2.085679964532446,-0.4059464321535655,-0.04884517850680491,-0.391997206183779
-0.3322227769144536,1.797392406137144,1.6138737652935538,3.866815738801336,-2.3260330614923332,-1.6959837443286896
-0.3322227769144536,0.09752726279742736,1.0746666804491714,-0.15493559965621492,-0.43004843645151863,0.8177252448663187
-0.3322227769144536,0.6474836327014591,0.8724640236325086,-0.16609163665609716,0.252104761975864,1.6503913475371652
-0.3322227769144536,-0.2524449725960345,-0.61035545968962,-0.3501662471541543,0.7837829901619122,1.8074981593618533
-0.3322227769144536,-1.0523815106382575,-1.5539678581673662,-0.12146748865656816,0.4427063909482209,-0.6433681051032798
1.3338894443215221,0.14752329642507697,1.1420675660547,-0.5119287836524469,-0.31970012494120725,-1.6959837443286896
-0.3322227769144536,-1.3023616787764485,-1.0147607733229451,-0.42825850615333005,0.28219975602413067,-0.627657423920811
-0.3322227769144536,-0.452429107106576,-1.2843643157451365,-0.3334321916543309,0.07153479768626296,-1.5388769325040015
1.3338894443215221,1.2474360362331123,1.2768693372657955,-0.03779721115745129,-0.1190668312860946,-0.18775835081168454
-0.3322227769144536,0.8474677672120007,0.8050631380269416,-0.6736913201507395,-0.1993201487481394,0.9119893319611315
-0.3322227769144536,1.0474519017225707,0.8050631380269416,-0.11031145165668592,-0.06890850787231645,0.7391718389539748
-1.9983349981504293,-1.7023299477975316,-1.5539678581673662,-0.8521879121488555,2.2383743691614786,-0.12491562608180934
-0.3322227769144536,-1.4523497796593405,-1.0147607733229451,0.21879163983984046,-0.44008010113427437,-0.9732924099351247
-0.3322227769144536,0.8974638008396503,0.5354595956047504,-0.18840371065586167,0.12169312110004112,-1.177531265307219
-0.3322227769144536,0.19751933005269812,0.8724640236325086,0.3861321948380742,-0.49023842454805255,0.09503391047275388
-0.3322227769144536,-1.5523418469146397,-1.3517652013507035,-1.1534009111456762,1.3957145358100058,-1.5860089760514078
1.3338894443215221,-0.40243307347895485,-1.149562544534041,1.2061009143294195,-1.3629932519477927,-1.3974808018617824
1.3338894443215221,-0.002464804457843392,-0.07114837484523745,0.6259869903355426,-1.1924549523409467,0.09503391047275388
-0.3322227769144536,0.9474598344672714,0.4680587099991834,-0.9414362081479135,1.034574607230803,-1.3817701206793134
1.3338894443215221,0.44749949819088924,1.2768693372657955,-0.3278541731543898,0.0915981270517738,-1.256084671219563
-0.3322227769144536,0.19751933005269812,0.5354595956047504,-0.10473343315674478,-0.23944680747916175,0.6763291142240996
-0.3322227769144536,1.6474043052542235,1.0746666804491714,-0.13820154415639155,-0.530365083279075,0.3464048093922547
-0.3322227769144536,0.6974796663290803,0.4680587099991834,0.36939813933825083,-0.5805234066928531,-0.21917971317662216
1.3338894443215221,-1.252365645148799,-0.9473598877173782,-0.6123331166513871,1.0546379365963146,0.3306941282097859
-0.3322227769144536,-1.4523497796593405,-1.149562544534041,1.2507250623289485,-1.4332149047270821,0.48780094003447394
-0.3322227769144536,0.49749553181853884,0.2658560531825208,0.41960030583772095,-0.8413466884444997,-0.37628652500131016
-0.3322227769144536,-0.002464804457843392,-0.47555368847852436,-0.36690030265397766,0.6032130258723112,-1.1461099029422814
-0.3322227769144536,-1.252365645148799,-0.47555368847852436,0.14069938084066472,-0.24947847216191754,-1.3817701206793134
1.3338894443215221,0.9474598344672714,1.0072657948436043,-0.2609179511550963,0.08156646236901802,0.6606184330416307
-0.3322227769144536,-0.15245290534076375,0.8050631380269416,1.6523423943247095,-1.6338481983821946,1.179070912063101
-1.9983349981504293,-0.9523894433829583,-1.0821616589285121,-0.13262352565645041,0.382516402851687,-1.6017196572338768
1.3338894443215221,-0.5024251407342256,-0.677756345295187,0.20205758434001708,-0.4701750951825417,-0.9575817287526558
-0.3322227769144536,0.6974796663290803,0.4680587099991834,-0.6346451906511517,0.5129280437275106,-1.5860089760514078
-1.9983349981504293,-1.0023854770106078,-0.8799590021118496,-0.1995597476557439,-0.3698584483549854,-1.6174303384163455
1.3338894443215221,-1.3023616787764485,-1.0147607733229451,-0.7071594311503863,0.5530547024585329,-0.9261603663877183
-0.3322227769144536,-0.652413241617146,-1.0147607733229451,-0.4003684136536244,0.07153479768626296,-0.03065153898699653
-0.3322227769144536,0.0475312291698062,0.9398649092380373,-0.6736913201507395,0.7737513254791571,-0.549104018008467
-0.3322227769144536,0.5474915654461884,0.0636533963658965,0.0068269368420777075,-0.33976345430671806,-1.256084671219563
-0.3322227769144536,-0.5524211743618752,-0.47555368847852436,0.7040792493347183,-0.7510617062996991,-0.23489039435909095
-0.3322227769144536,0.3475074309356185,1.6138737652935538,0.28572786183913396,-0.20935181343089515,-0.15633698844674693
1.3338894443215221,0.49749553181853884,0.602860481210279,-1.0027944116472658,1.3455562123962277,1.1319388685156948
1.3338894443215221,1.2974320698607618,1.5464728796880252,0.15185541784054696,-0.33976345430671806,-0.9732924099351247
-0.3322227769144536,-1.6023378805422608,-1.4865669725617991,-0.8075637641493265,0.7737513254791571,0.7391718389539748
-0.3322227769144536,-0.652413241617146,0.13105428197142516,0.9941362113316569,-1.272708269802992,-1.2875060335845006
-0.3322227769144536,1.6474043052542235,0.8050631380269416,1.2507250623289485,-1.272708269802992,-1.2717953524020318
-0.3322227769144536,0.2975113973079973,0.33325693878808776,0.17416749184031147,-0.16922515469987276,-1.4760342077741262
-0.3322227769144536,0.2975113973079973,0.602860481210279,-0.5900210426516227,0.2621364266586198,-0.10920494489934053
1.3338894443215221,1.0474519017225707,0.40065782439365477,-0.6569572646509162,1.205112906837649,-0.20346903199415334
-0.3322227769144536,-0.7524053088724167,-0.07114837484523745,-0.31669813615450754,0.21197810324484165,-1.4603235265916574
-0.3322227769144536,1.7473963725094943,1.950878193321312,-0.19398172915580278,0.4828330496792433,0.04790186692534748
-0.3322227769144536,0.49749553181853884,1.0746666804491714,-1.0418405411468539,2.3587543453545465,0.5506436647643491
1.3338894443215221,1.9473805070200358,2.153080850137975,-0.651379246150975,0.8038463195274238,1.6818127099021027
-0.3322227769144536,-0.5024251407342256,-0.4081528028729957,1.445955709826888,-1.4532782340925934,-0.29773311908896616
1.3338894443215221,1.0974479353501918,1.1420675660547,-0.8131417826492676,0.252104761975864,-0.863317641657843
-0.3322227769144536,0.9474598344672714,-0.20595014605633308,1.005292248331539,-0.811251694396233,-1.6959837443286896
-0.3322227769144536,-0.5024251407342256,-0.4081528028729957,0.8602637673330699,-0.991821658685834,-0.37628652500131016
-0.3322227769144536,1.1974400026054626,0.670261366815846,0.09049721434119458,0.06150313300350718,1.5247058980774149
-0.3322227769144536,0.2475153636803477,1.2768693372657955,1.178210821829714,-1.1723916229754356,1.5561272604423524
-0.3322227769144536,-1.5523418469146397,-1.0821616589285121,0.10165325134107683,-0.7610933709824549,1.0219641002384132
-0.3322227769144536,-0.15245290534076375,-0.27335103166186175,0.07934117734131232,-0.31970012494120725,1.037674781420882
-0.3322227769144536,-0.6024172079894964,-0.8799590021118496,-0.5230848206523292,0.8540046429412019,-0.5962360615558734
-0.3322227769144536,-0.35243703985130526,0.2658560531825208,0.5032705833368378,-0.7410300416169433,1.0848068249682883
1.3338894443215221,-1.252365645148799,-0.8799590021118496,0.040295047841724455,-0.1993201487481394,0.2364300411149731
-1.9983349981504293,0.44749949819088924,1.3442702228713626,1.0108702668314802,-1.2125182817064584,1.4775738545300083
-0.3322227769144536,-0.2524449725960345,-0.9473598877173782,0.7431253788343062,-0.9516949999548118,1.0848068249682883
1.3338894443215221,-1.9523101159357228,-1.958373171800653,-0.29996408065468416,-0.399953442403252,0.9591213755085379
-0.3322227769144536,-1.0023854770106078,-1.0147607733229451,0.9104659338325399,-1.3328982578995259,1.4932845357124773
-0.3322227769144536,0.3475074309356185,0.40065782439365477,-0.10473343315674478,0.5931813611895553,0.5977757083117555
1.3338894443215221,0.5474915654461884,0.33325693878808776,0.598096897835837,-0.9316316705893005,-0.5019719744610606
1.3338894443215221,-1.252365645148799,-1.149562544534041,-0.09915541465680366,-0.17925681938262783,-0.5333933368259982
-0.3322227769144536,-1.1023775442658785,-1.0821616589285121,1.1056965813304793,-1.2526449404374806,0.5977757083117555
1.3338894443215221,-0.10245687171311416,-0.27335103166186175,-1.0753086521465005,1.3254928830307169,-0.20346903199415334
-0.3322227769144536,-1.4523497796593405,-1.4191660869562706,-0.2386058771553318,0.4728013849964882,-0.313443800271435
-0.3322227769144536,1.1974400026054626,0.19845516757699214,2.014913596820883,-1.5636265456029053,0.07932322929028508
1.3338894443215221,0.39750346456326807,0.19845516757699214,-0.45057058015309454,0.3423897441206646,-1.6959837443286896
1.3338894443215221,-0.6024172079894964,-0.003747489239670474,-0.30554209915462527,0.492864714361999,-0.4391292497311854
-0.3322227769144536,-0.10245687171311416,-0.61035545968962,0.21879163983984046,0.21197810324484165,1.3047563615228517
-1.9983349981504293,1.1474439689778415,1.1420675660547,-0.4617266171529768,0.5430230377757772,0.3464048093922547
1.3338894443215221,1.0474519017225707,0.737662252421413,-0.6458012276510339,-0.31970012494120725,-0.4391292497311854
-1.9983349981504293,1.4974162043713033,1.6812746508991208,0.8881538598327754,-1.0018533233685898,-0.29773311908896616
-0.3322227769144536,0.2975113973079973,1.0746666804491714,-0.4673046356529179,0.8038463195274238,1.4932845357124773
-0.3322227769144536,-0.8523973761276875,0.0636533963658965,-0.7294715051501508,0.5329913730930215,-0.470550612096123
-0.3322227769144536,-0.10245687171311416,-0.003747489239670474,-0.9916383746473837,1.3856828711272502,0.9277000131436004
-0.3322227769144536,-0.452429107106576,-0.7451572309007539,-0.4003684136536244,0.723593002065379,1.7289447534495093
-0.3322227769144536,-1.3023616787764485,-0.9473598877173782,-0.556552931651976,0.6433396846033335,0.09503391047275388
-0.3322227769144536,-0.7524053088724167,-0.27335103166186175,-0.42825850615333005,0.5129280437275106,0.11074459165522269
-0.3322227769144536,0.2475153636803477,-0.47555368847852436,-0.060109285157215794,-0.29963679557569567,1.7760767969969156
-0.3322227769144536,1.2974320698607618,0.670261366815846,0.3972882318379565,-0.07894017255507152,0.6920397954065683
-0.3322227769144536,0.3475074309356185,-0.3407519172674287,-1.6052204096409073,1.9976144167753438,0.18929799756756668
-1.9983349981504293,0.09752726279742736,1.0072657948436043,-0.5955990611515638,0.3624530734861761,0.2992727658448483
-0.3322227769144536,1.2474360362331123,0.19845516757699214,0.0012489183421365824,-0.09900350192058306,0.1735873163850979
-1.9983349981504293,-1.2023696115211493,-0.677756345295187,1.9312433193217657,-1.4833732281408603,-1.3189273959494383
1.3338894443215221,0.19751933005269812,-0.20595014605633308,-0.9581702636477369,1.1248595893756042,0.5506436647643491
-0.3322227769144536,-2.1022982168186433,-2.3627784854339784,0.1630114548404292,-0.49023842454805255,0.04790186692534748
-0.3322227769144536,1.1974400026054626,0.9398649092380373,-0.3557442656540954,0.04143980363799563,0.2835620846623795
-0.3322227769144536,1.8973844733924148,1.8834773077157834,-0.6179111351513282,1.3355245477134718,0.6920397954065683
-0.3322227769144536,1.1474439689778415,0.602860481210279,-0.7071594311503863,0.8941313016722243,-1.256084671219563
-0.3322227769144536,-1.1023775442658785,-0.8125581165062826,0.05145108484160671,-0.30966846025845146,-0.6905001486506862
1.3338894443215221,-1.3023616787764485,-0.61035545968962,-0.4226804876533889,-0.5002700892308083,1.179070912063101
-0.3322227769144536,0.39750346456326807,1.5464728796880252,1.7806368198233555,-1.3730249166305482,0.5663543459468179
-0.3322227769144536,-1.2023696115211493,-0.3407519172674287,2.14878604081947,-1.944829803547619,-1.114688540577344
-0.3322227769144536,-0.652413241617146,-0.20595014605633308,-0.16051361815615603,0.06150313300350718,0.8491466072312563
1.3338894443215221,-1.0023854770106078,-0.9473598877173782,-0.4784606726528002,0.4126113968999543,0.8962786507786628
-0.3322227769144536,0.3475074309356185,-0.47555368847852436,-0.6346451906511517,0.5329913730930215,-0.12491562608180934
-0.3322227769144536,0.3475074309356185,1.209468451660267,-0.339010210154272,0.1919147738793301,1.5561272604423524
-0.3322227769144536,0.0475312291698062,1.0746666804491714,-0.04895324815733354,-0.33976345430671806,-0.5333933368259982
-1.9983349981504293,-0.6024172079894964,-0.07114837484523745,-0.4059464321535655,0.4627697203137324,-0.6590787862857486
1.3338894443215221,1.9473805070200358,2.018279078926879,2.020491615320824,-1.7542281745752621,0.03219118574287868
-0.3322227769144536,0.14752329642507697,1.209468451660267,-0.9972163931473248,0.8038463195274238,0.1735873163850979
1.3338894443215221,0.44749949819088924,-0.003747489239670474,0.3415080468385452,-0.399953442403252,1.508995216894946
1.3338894443215221,0.5474915654461884,0.4680587099991834,3.7943014983021017,-2.336064726175089,-0.45483993091365416
-1.9983349981504293,0.14752329642507697,1.0072657948436043,-0.4171024691534478,0.10162979173452956,-1.2403739900370943
1.3338894443215221,-0.15245290534076375,-0.61035545968962,-0.1716696551560383,0.12169312110004112,0.6920397954065683
-0.3322227769144536,0.0475312291698062,1.0072657948436043,-0.37805633965385993,0.723593002065379,1.4618631733475396
-0.3322227769144536,0.5474915654461884,0.40065782439365477,-0.6792693386506806,0.7637196607964014,-1.5388769325040015
1.3338894443215221,-0.3024410062236841,0.602860481210279,-0.5175068021523881,0.7336246667481341,-1.507455570139064
-0.3322227769144536,-1.4023537460317193,-1.0147607733229451,-0.14377956265633265,0.2922314207068864,1.6346806663546964
-0.3322227769144536,-0.8024013425000663,-0.7451572309007539,-0.21071578465562615,1.0044796131825364,1.4932845357124773
-0.3322227769144536,1.1974400026054626,0.670261366815846,-0.6458012276510339,0.6232763552378227,1.2262029556105076
1.3338894443215221,0.39750346456326807,1.3442702228713626,-0.5342408576522114,1.3355245477134718,0.6763291142240996
-0.3322227769144536,-0.2524449725960345,-0.003747489239670474,-1.058574596646677,1.2753345596169388,-0.25060107554155975
1.3338894443215221,0.7474756999567299,0.33325693878808776,-0.7071594311503863,0.4126113968999543,1.19478159324557
-0.3322227769144536,1.3974241371160325,1.6138737652935538,0.6259869903355426,-1.3028032638512588,1.4461524921650708
-0.3322227769144536,-2.1022982168186433,-2.430179371039545,-0.7796736716496209,0.7637196607964014,-0.37628652500131016
-0.3322227769144536,-1.3023616787764485,-1.0147607733229451,-0.2441838956552729,-0.21938347811365091,1.6189699851722277
1.3338894443215221,1.1474439689778415,1.1420675660547,-0.31112011765456643,0.05147146832075141,-1.570298294868939
-0.3322227769144536,0.7474756999567299,0.5354595956047504,1.3734414693276533,-1.4532782340925934,0.18929799756756668
-0.3322227769144536,0.9474598344672714,-0.27335103166186175,-0.5175068021523881,0.3223264147551537,1.8389195217267909
-1.9983349981504293,1.9473805070200358,2.018279078926879,-0.12146748865656816,-0.399953442403252,0.5349329835818804
1.3338894443215221,-1.7523259814251813,-1.7561705149840288,-1.052996578146736,1.566252835416852,-0.6119467427383422
-0.3322227769144536,-0.05246083808549298,-0.4081528028729957,-1.2091810961450875,1.3957145358100058,-1.177531265307219
-1.9983349981504293,0.19751933005269812,-0.27335103166186175,0.17974551034025257,-0.640713394789387,0.2835620846623795
-1.9983349981504293,-1.3023616787764485,-0.8799590021118496,-1.058574596646677,0.8941313016722243,0.18929799756756668
1.3338894443215221,-0.002464804457843392,1.0072657948436043,-0.4896167096526824,0.9041629663549801,0.11074459165522269
-0.3322227769144536,0.5974875990738095,0.19845516757699214,-0.4896167096526824,-0.028781849141293357,0.2364300411149731
-1.9983349981504293,-0.6024172079894964,-0.8125581165062826,-0.5230848206523292,0.9944479484997806,-1.6331410195988143
-0.3322227769144536,1.5474122379989528,0.8724640236325086,-0.7573615976498564,1.566252835416852,0.6606184330416307
1.3338894443215221,-0.6024172079894964,0.19845516757699214,-0.963748282147678,1.9073294346305432,-0.21917971317662216
-0.3322227769144536,-1.0023854770106078,-1.0147607733229451,-0.6123331166513871,-0.22941514279640599,1.7603661158144468
-0.3322227769144536,0.3475074309356185,0.13105428197142516,-1.0641526151466183,1.4859995179548064,-0.9104496852052494
-0.3322227769144536,-0.002464804457843392,-0.61035545968962,0.51442662033672,-1.1723916229754356,0.03219118574287868
-0.3322227769144536,0.2475153636803477,-0.20595014605633308,0.28014984333919285,-0.9516949999548118,1.4147311298001333
-0.3322227769144536,1.7473963725094943,1.2768693372657955,0.14627739934060582,-0.10903516660333884,-1.507455570139064
